day,request_time,order_distance,order_fare,pick_index,drop_index,order_time
21,73998,1802.0,8.0,107,114,611
25,68552,1497.0,6.0,161,229,363
12,74444,1287.0,5.0,143,238,210
4,68540,2140.0,7.5,41,74,509
21,72550,3862.0,11.5,13,158,832
6,71970,869.0,4.0,161,229,161
3,73618,3219.0,10.0,239,68,758
5,71453,1851.0,7.0,87,144,429
20,76769,1931.0,7.5,224,90,547
20,70718,4345.0,13.5,163,158,1136
3,77682,2092.0,7.5,230,161,570
6,68538,2092.0,7.0,48,158,424
6,75086,3380.0,21.5,161,186,2276
4,67665,2816.0,8.5,87,125,495
26,69970,1706.0,6.5,164,161,428
4,70143,1287.0,5.0,236,237,258
13,71445,1127.0,5.0,263,236,245
26,66165,2237.0,16.0,230,229,1575
21,67094,1770.0,5.5,50,142,231
28,68647,3187.0,10.0,141,143,763
17,79062,2511.0,7.5,186,234,503
19,72171,2092.0,6.0,107,4,358
17,77314,1609.0,7.0,230,68,525
18,70184,2511.0,8.0,164,162,585
5,71176,5214.0,14.0,231,107,956
14,72441,1448.0,7.5,161,164,580
11,66533,1448.0,6.0,162,141,368
12,77674,3203.0,10.0,161,239,674
18,74622,3235.0,9.5,236,162,578
13,79021,3058.0,11.0,162,143,857
27,77833,5922.0,21.5,230,144,2020
18,78103,3685.0,12.5,161,246,1090
11,66102,5794.0,20.0,144,163,1820
28,76103,4764.0,12.5,151,116,919
12,70666,5922.0,18.5,43,48,1561
26,66457,6920.0,18.0,113,239,1326
25,74833,2414.0,9.0,162,48,720
28,66250,1931.0,7.0,144,209,455
6,66590,3380.0,17.0,163,107,1620
11,76351,2462.0,8.5,142,237,552
20,78076,2736.0,10.0,186,142,787
6,76631,1448.0,5.5,75,263,285
19,67503,1609.0,6.5,263,140,419
21,77862,1046.0,5.0,100,230,302
6,66867,1770.0,11.0,48,161,983
11,66952,9978.0,28.5,236,186,2342
26,66027,1287.0,5.0,141,140,222
13,68350,805.0,5.0,68,100,329
11,65888,2511.0,8.5,230,239,581
7,73220,3187.0,11.5,170,68,1001
20,76970,740.0,4.0,262,140,135
4,66014,3058.0,12.0,236,229,964
11,73715,7886.0,18.5,234,238,1214
14,73922,2173.0,7.5,238,142,461
10,66790,5311.0,14.5,48,166,1143
20,78463,917.0,10.5,234,170,984
12,67761,2961.0,11.0,164,249,921
28,67377,7419.0,20.5,166,229,1649
7,72034,1609.0,6.0,75,41,338
6,71787,1770.0,6.0,79,137,304
24,65954,2945.0,10.5,68,163,840
27,66249,966.0,6.0,114,79,436
3,65449,2655.0,9.0,100,142,679
12,66857,4522.0,17.0,107,237,1593
12,65348,1127.0,10.0,100,246,870
28,64830,3251.0,9.0,239,166,573
10,69524,10348.0,23.0,230,261,1643
21,65890,2366.0,9.0,237,229,654
6,67913,1400.0,6.5,90,249,429
7,67679,1062.0,5.0,233,137,305
13,72587,3541.0,9.0,164,224,551
7,68448,2511.0,10.0,234,249,818
20,68306,3251.0,10.5,239,236,763
5,66184,2414.0,13.0,164,229,1249
27,65508,4184.0,16.5,161,246,1515
25,67992,5295.0,17.5,230,211,1569
20,77495,1239.0,5.5,233,229,341
21,70310,5633.0,14.5,88,79,933
3,67689,3959.0,14.0,237,143,1202
25,65964,5246.0,15.0,74,239,1203
10,72842,3170.0,10.0,170,236,658
18,65800,1110.0,5.5,186,246,301
6,78597,644.0,4.5,68,234,198
6,77301,3042.0,8.0,233,263,450
25,77854,3251.0,10.5,230,249,850
14,67154,322.0,5.0,48,230,343
5,73921,4876.0,13.0,48,141,966
24,75775,4023.0,10.5,142,90,728
25,73382,2913.0,8.5,75,141,507
12,69425,837.0,4.5,249,90,296
10,67948,2688.0,9.5,234,100,735
13,65666,2575.0,10.0,162,137,819
12,66019,4249.0,13.5,211,233,1139
21,71489,3718.0,8.5,141,75,435
7,67298,2543.0,10.0,151,74,818
26,74227,4989.0,14.5,229,113,1249
27,70988,1786.0,7.0,100,48,450
7,70682,1497.0,4.5,48,142,158
6,71387,2591.0,8.5,162,236,545
11,77331,2897.0,10.0,233,234,752
24,70855,3589.0,10.0,161,236,690
17,77061,740.0,4.0,45,144,178
27,77997,2575.0,8.0,263,141,562
27,73180,8047.0,22.0,13,161,1842
17,71029,9173.0,21.0,143,42,1183
4,69427,2221.0,7.5,142,43,490
19,72452,756.0,4.5,170,162,255
20,67290,2462.0,10.5,246,170,798
26,70817,1448.0,6.0,151,238,330
10,67120,3734.0,9.5,231,90,620
25,73892,3605.0,12.5,158,230,1008
4,72037,3058.0,9.5,234,79,737
20,65353,644.0,4.5,113,249,268
26,76913,3589.0,10.5,230,137,803
11,65813,1883.0,9.0,75,237,731
13,73588,2784.0,9.0,162,234,659
5,79014,3251.0,10.5,164,4,819
6,66545,2897.0,8.5,143,238,507
7,78874,6437.0,14.0,88,79,695
14,77779,3315.0,14.5,68,148,1366
4,69346,1465.0,7.0,162,161,531
5,68155,966.0,9.5,161,163,884
24,77299,2639.0,7.0,231,113,366
7,75237,1529.0,6.0,13,231,403
11,79116,2253.0,9.5,142,230,734
12,72319,5955.0,16.0,48,231,1232
21,68632,1577.0,7.0,48,237,489
21,74609,6808.0,16.0,142,74,1138
10,73857,2768.0,8.5,230,107,625
24,65822,2334.0,10.5,100,142,880
11,65349,2881.0,13.0,229,107,1185
7,69603,1899.0,9.0,162,170,767
7,77494,1738.0,6.0,170,107,403
14,74332,1609.0,8.0,234,186,644
3,68187,1770.0,7.5,162,237,504
28,76554,2639.0,9.5,68,48,746
12,73285,3380.0,13.5,230,249,1204
24,78832,1094.0,5.5,230,163,383
13,67299,1690.0,5.5,142,238,325
4,77510,4667.0,12.5,141,224,920
27,68404,2736.0,10.5,144,158,920
27,71829,1448.0,5.0,263,141,208
26,76394,6518.0,17.0,158,239,1196
19,76537,1931.0,7.0,163,142,458
6,68155,1384.0,5.5,113,79,358
27,76349,4120.0,12.0,163,107,893
13,71457,8465.0,19.0,142,13,1158
10,78228,2430.0,7.5,237,170,448
3,78237,8208.0,20.5,236,158,1600
12,75159,2317.0,8.5,162,141,610
11,65116,2253.0,9.5,162,107,795
26,68090,1497.0,8.0,161,186,623
7,70411,2414.0,10.0,48,90,803
6,74227,6759.0,15.0,107,87,890
18,73238,2269.0,7.0,141,233,427
26,70229,4345.0,10.5,233,263,656
3,65334,2736.0,11.5,234,163,1020
17,70044,1770.0,7.0,142,230,490
7,69167,2897.0,9.5,229,107,701
21,70393,1304.0,5.0,234,161,368
19,71345,1127.0,5.0,236,43,247
13,65312,3734.0,11.5,229,236,888
5,78701,4442.0,11.0,140,224,588
13,71916,644.0,4.5,233,170,231
3,65141,3235.0,11.5,170,249,1001
26,76695,9527.0,19.0,87,141,1021
20,77958,2253.0,9.0,170,48,737
10,67187,1658.0,8.0,170,100,620
21,73780,1336.0,6.5,68,164,435
7,78269,1770.0,7.5,163,162,641
20,78349,4506.0,11.5,246,238,767
19,73027,5955.0,14.5,68,87,829
28,78170,4104.0,11.5,238,166,799
28,77507,2317.0,9.5,234,230,807
12,78236,7612.0,17.5,114,239,1264
14,75275,4957.0,14.0,163,79,1227
13,72491,6985.0,19.0,234,263,1593
21,75037,2607.0,8.0,236,163,495
13,75500,3541.0,10.5,43,75,637
19,67641,7403.0,27.0,237,158,2715
28,69492,4039.0,12.0,48,263,849
20,79123,3267.0,11.0,163,234,876
21,77818,4023.0,11.0,239,237,711
6,69433,3862.0,12.0,151,237,937
21,73438,1786.0,6.5,239,151,385
12,67694,1287.0,5.5,211,113,307
20,68049,4216.0,16.5,48,249,1503
5,72737,2157.0,8.0,48,161,615
7,67933,4410.0,14.5,166,236,1115
26,67686,3219.0,11.5,161,262,840
17,74683,4667.0,12.0,125,161,802
19,76789,6759.0,19.0,230,87,1662
17,65699,1851.0,9.5,230,237,831
12,73111,1770.0,7.0,161,186,548
13,66343,6293.0,17.0,164,88,1506
19,70572,1400.0,10.0,50,230,872
6,64882,1014.0,6.0,170,161,396
19,65472,2253.0,8.0,244,116,572
14,78511,4828.0,12.0,107,45,627
25,74998,3412.0,9.5,68,107,679
24,65981,5778.0,15.0,231,48,1135
25,68537,4023.0,13.0,234,231,1074
14,75826,1915.0,7.5,233,186,583
27,66489,2478.0,12.5,230,246,1119
13,79042,1979.0,6.0,137,79,393
26,78617,4828.0,12.5,48,236,888
17,73193,2575.0,8.5,237,164,611
17,65960,2575.0,8.0,13,158,550
3,78635,3331.0,10.0,231,144,664
7,66539,966.0,8.0,230,48,693
21,65530,11829.0,24.5,231,229,1346
7,71162,1770.0,8.0,249,107,572
7,75207,7403.0,16.5,263,107,1040
14,78720,1609.0,5.0,237,236,206
27,74659,2430.0,8.5,234,249,681
17,77049,4667.0,11.5,236,137,790
19,76351,2736.0,9.5,90,230,755
13,73459,3315.0,10.5,163,239,939
6,71114,3782.0,13.0,142,233,1063
17,77714,1304.0,5.5,238,143,282
6,74443,821.0,4.5,113,234,232
7,76888,4136.0,11.0,246,239,758
6,68014,1722.0,7.0,141,237,473
4,77317,2736.0,8.0,164,79,514
18,75028,3219.0,10.5,163,263,752
7,76696,2736.0,9.5,249,148,719
7,76598,3862.0,11.0,237,238,783
4,73097,966.0,4.0,107,79,153
18,69606,1931.0,10.5,164,230,912
11,76295,1159.0,5.5,236,262,326
10,65313,3219.0,10.0,144,170,750
4,76977,2607.0,9.0,234,50,647
27,67350,2269.0,13.0,211,148,1215
4,78074,1947.0,6.0,162,234,328
12,66280,5649.0,16.0,239,116,1361
6,67145,6083.0,15.5,262,107,1319
14,76481,4023.0,10.5,113,261,770
27,78672,2092.0,9.0,161,100,750
3,69860,1819.0,12.0,239,163,1173
7,66732,1770.0,7.0,143,48,448
13,65227,5295.0,17.0,239,74,1414
18,67519,1465.0,6.0,239,238,393
17,77822,5584.0,14.0,229,249,979
13,71548,3203.0,10.0,230,239,718
4,67574,1609.0,6.0,237,233,339
3,70389,1609.0,5.5,74,75,265
20,69135,1127.0,5.0,141,237,292
5,69818,1416.0,7.0,229,141,506
13,74862,5440.0,14.0,142,125,1127
10,73089,6936.0,17.5,158,237,1290
19,69912,1287.0,5.5,234,170,304
10,66780,3219.0,10.5,237,170,756
24,66176,4023.0,15.5,161,90,1459
25,73493,1448.0,6.0,236,237,311
24,78379,6276.0,13.5,140,79,710
18,76804,8208.0,17.0,237,232,992
26,65510,6196.0,18.0,114,50,1545
27,73418,1609.0,8.5,231,249,667
7,70649,1384.0,6.0,239,143,383
12,68935,11072.0,24.5,261,141,1774
11,73737,5488.0,14.0,43,246,941
11,77677,1465.0,6.5,162,230,470
13,69483,1529.0,6.0,141,263,383
24,79170,6228.0,15.5,41,140,1081
5,69877,4120.0,11.5,142,41,768
21,77215,3267.0,10.0,48,68,754
21,65814,11394.0,30.0,163,87,2316
20,66609,1770.0,6.0,166,116,279
27,69138,3508.0,10.5,158,231,759
13,66364,1609.0,13.0,142,48,1214
20,77064,2269.0,9.5,163,237,717
18,78326,5214.0,14.0,262,164,952
14,65086,5311.0,17.5,164,263,1477
4,76684,2253.0,7.0,114,234,397
25,65893,2575.0,11.5,107,68,969
10,67162,5375.0,17.0,186,148,1511
11,73550,1609.0,9.0,161,48,772
3,77364,1931.0,6.5,230,246,373
6,78423,1754.0,6.5,263,237,403
26,76900,950.0,5.0,239,238,238
18,73680,3685.0,11.5,164,237,882
17,74373,7725.0,18.5,163,114,1304
21,66019,2575.0,10.0,107,144,754
5,76530,5150.0,15.0,246,148,1231
10,75232,5472.0,14.5,262,230,970
14,65404,2897.0,9.5,234,230,755
10,77231,4699.0,12.5,162,249,912
20,67828,1609.0,6.5,238,239,413
10,76927,6550.0,16.0,237,113,1211
11,71189,1931.0,9.0,13,87,704
20,68246,4329.0,13.5,262,163,1106
28,65848,1143.0,6.0,186,164,376
28,65322,4506.0,17.5,68,79,1573
20,65134,966.0,5.5,142,239,345
12,66135,1609.0,5.5,234,249,334
21,76332,6437.0,15.0,249,12,933
25,75581,7258.0,17.5,87,170,1100
17,68873,4136.0,15.0,237,107,1267
14,69926,966.0,9.0,186,230,767
3,65312,2720.0,10.5,163,236,878
28,68517,3058.0,11.5,90,142,920
3,77249,2253.0,7.5,236,237,449
4,68023,5906.0,16.5,246,148,1343
25,67803,5955.0,16.5,237,24,1194
26,69087,2414.0,9.0,170,48,698
10,76163,3718.0,10.5,141,137,856
13,73356,1996.0,7.5,144,234,566
3,67440,2253.0,7.0,229,164,461
17,67078,4184.0,16.5,237,246,1447
10,78528,3058.0,10.5,143,230,796
26,65311,2736.0,10.5,237,239,879
24,72704,966.0,5.0,142,163,273
12,70431,2414.0,7.0,229,236,454
28,65482,6067.0,22.5,163,249,2092
13,78878,2655.0,9.0,239,236,629
25,78976,2494.0,7.5,238,236,449
10,65798,1384.0,5.5,90,186,328
13,76530,3058.0,8.5,43,161,462
5,71246,8530.0,16.5,87,229,653
7,72561,1014.0,6.0,163,161,416
5,76437,2559.0,8.0,164,79,549
7,68293,4136.0,14.0,87,125,1092
27,68928,1867.0,7.5,230,233,547
28,76407,3380.0,12.0,144,164,998
7,67485,4780.0,11.5,244,127,660
26,77166,2253.0,11.0,13,211,893
18,70719,885.0,7.0,161,230,608
13,77514,2253.0,7.0,249,68,451
3,72087,805.0,4.5,238,239,253
4,74117,3219.0,8.5,90,144,549
21,66312,3170.0,11.0,79,164,843
24,65829,4667.0,13.0,74,141,925
25,71134,3315.0,9.0,237,239,530
20,65105,3380.0,12.5,140,233,1082
27,68262,1770.0,7.5,186,170,544
4,66120,2897.0,11.0,125,158,964
18,65040,7451.0,17.0,107,75,1190
19,68028,1867.0,5.5,141,262,214
27,75109,5826.0,16.5,88,79,1359
19,75145,2092.0,7.5,142,238,518
25,75192,2527.0,7.0,238,143,363
20,74870,1609.0,5.5,234,249,308
20,70082,3492.0,11.0,170,142,897
12,68041,3219.0,13.0,163,238,1143
28,64820,1786.0,7.5,237,229,522
21,66609,2897.0,12.5,163,186,1148
18,72340,3701.0,11.5,166,142,791
14,68957,7725.0,20.5,186,262,1477
11,68001,2430.0,9.5,239,237,730
4,69061,1609.0,6.0,161,163,354
12,76824,2430.0,8.5,162,164,581
10,75798,5134.0,12.5,107,140,892
24,77492,4892.0,14.0,162,158,1097
3,78437,1368.0,6.5,162,233,572
26,74914,966.0,4.5,249,113,238
13,65440,10268.0,23.5,87,262,1672
19,67173,2253.0,7.0,229,140,457
26,69290,4667.0,14.0,170,263,1152
5,66966,966.0,4.5,238,239,178
5,65770,4796.0,14.5,161,263,1205
13,66425,1287.0,5.0,143,239,273
10,78227,7081.0,16.5,75,107,1140
11,68165,2414.0,8.5,68,249,593
27,72699,3541.0,13.0,144,68,1159
14,73729,1030.0,5.0,164,107,306
11,75630,1931.0,7.0,163,237,505
18,77849,1014.0,5.5,236,262,342
12,77255,805.0,4.5,237,236,222
12,70931,1400.0,6.0,113,234,363
25,76926,2543.0,6.5,229,262,323
5,65674,966.0,4.5,229,237,187
21,65502,2253.0,11.0,186,137,949
20,75423,1625.0,13.5,170,107,1325
3,68718,3058.0,8.5,246,48,528
11,78519,1062.0,6.0,107,186,401
12,73720,2575.0,8.5,234,170,572
24,75263,4297.0,11.5,263,137,798
4,75449,3862.0,10.5,230,113,822
13,65292,1465.0,11.0,170,186,1036
28,70992,1786.0,6.0,48,246,314
26,69326,2511.0,10.0,186,163,800
26,78755,547.0,4.0,48,230,181
25,78241,6598.0,16.5,113,143,1257
3,66497,982.0,4.5,236,262,215
13,71856,1287.0,5.5,79,107,287
13,72988,3380.0,11.5,161,143,998
17,76989,1127.0,4.5,238,239,198
19,78078,3766.0,13.0,148,186,1072
5,72169,2462.0,7.5,90,68,386
7,70772,1706.0,6.5,143,50,449
28,71610,1287.0,7.0,68,158,471
3,72959,4908.0,12.0,113,261,886
7,75753,10364.0,20.5,13,229,1067
6,79001,1770.0,6.0,263,75,322
20,75320,1191.0,4.0,186,90,136
7,67657,1802.0,10.0,162,142,832
11,67558,966.0,6.0,161,237,391
10,67535,2655.0,8.5,43,263,618
6,78238,8369.0,23.0,211,236,2000
11,78984,2414.0,9.5,113,4,772
24,69138,3331.0,9.5,144,68,670
28,65403,1625.0,6.0,48,50,401
14,67544,789.0,3.5,239,142,91
26,76163,4410.0,12.0,79,163,894
20,70791,1078.0,5.0,162,141,243
18,75678,1448.0,6.0,234,90,360
25,72812,1448.0,10.5,229,163,984
5,77859,2334.0,10.5,90,170,825
27,74090,2366.0,8.0,234,246,589
5,68529,2253.0,9.0,236,229,713
10,75759,2414.0,7.0,148,231,429
26,65187,2736.0,11.0,249,100,857
21,73757,1448.0,8.0,186,137,644
14,67351,3959.0,11.0,142,166,774
20,72041,1287.0,6.0,239,43,352
12,66322,1802.0,9.0,43,237,733
27,76205,2076.0,7.0,43,230,414
14,72020,2205.0,11.5,48,162,1036
25,72322,1867.0,7.5,113,79,491
12,68913,2430.0,10.5,68,230,847
3,69412,1770.0,6.5,237,236,331
24,69721,2060.0,8.0,162,163,576
25,72258,2945.0,9.5,161,234,737
6,75460,5665.0,18.5,234,237,1686
5,67467,1287.0,7.5,234,170,584
7,69530,3862.0,13.0,50,246,946
17,76740,6293.0,17.0,162,231,1343
14,65737,2414.0,9.5,170,90,768
14,72771,7918.0,16.5,68,238,832
28,65642,1287.0,6.0,100,164,359
28,76540,5633.0,18.5,246,79,1599
12,78299,2414.0,7.5,233,234,496
3,75461,2285.0,6.5,229,236,294
26,67388,966.0,6.5,161,162,488
12,66831,1287.0,9.5,142,230,857
24,67985,4088.0,11.0,43,116,769
10,67839,2478.0,8.0,107,162,568
21,69805,3058.0,10.5,163,263,801
20,69034,2237.0,8.5,170,113,633
12,74584,3718.0,10.0,75,42,640
7,64954,805.0,9.5,161,230,843
5,69477,2575.0,10.0,163,237,761
11,66674,8047.0,18.0,151,246,1114
12,68765,1770.0,10.0,142,50,835
6,67027,9978.0,30.0,231,237,2633
7,69348,515.0,4.0,144,79,281
11,70873,2881.0,10.0,68,211,714
21,65061,2897.0,13.0,186,50,1188
28,72492,8369.0,17.0,87,229,798
24,74742,3701.0,9.0,237,151,508
21,66350,5053.0,17.0,263,107,1471
11,68456,1770.0,6.5,90,249,425
13,77317,2736.0,8.0,229,263,515
11,73927,2736.0,10.0,163,239,749
4,64930,3058.0,9.0,249,231,611
19,66710,1674.0,7.0,75,151,407
26,72720,3364.0,12.5,79,234,1035
3,75881,2575.0,8.0,68,158,496
24,69435,805.0,5.0,90,68,306
17,70814,5214.0,14.0,246,231,916
10,69603,1835.0,6.0,141,263,356
3,68998,4184.0,11.0,246,163,733
25,70539,1465.0,5.5,239,142,242
17,65899,1336.0,4.5,236,75,130
5,78225,2591.0,9.0,148,249,653
10,70405,2494.0,9.0,161,229,672
12,73040,1287.0,6.0,229,163,355
3,74849,4474.0,16.5,48,107,1405
4,73710,2575.0,9.0,163,234,628
21,69139,1287.0,6.0,114,144,375
6,74483,2993.0,9.0,162,107,613
25,73202,2849.0,10.5,107,211,846
13,78978,966.0,4.0,90,186,145
3,71343,3380.0,10.0,234,125,756
3,66627,3412.0,12.0,236,142,1007
21,65132,1770.0,6.0,234,170,337
17,68234,3637.0,12.5,48,239,970
17,76171,2736.0,7.5,113,231,462
11,76723,2591.0,7.5,75,151,417
20,70142,3203.0,10.5,186,142,782
18,71408,2414.0,9.0,170,137,634
4,75408,1770.0,5.5,140,262,234
11,73904,2494.0,11.5,211,90,981
11,76930,2012.0,6.5,237,161,391
6,66232,2832.0,11.5,234,163,980
24,70513,1287.0,6.0,79,224,384
27,70102,2849.0,11.0,229,100,911
4,65984,4184.0,13.0,238,163,924
17,69887,2575.0,7.0,236,74,352
27,74879,3701.0,11.5,100,125,910
13,75936,901.0,4.5,13,231,274
25,65005,1609.0,8.5,163,237,658
27,66735,1931.0,8.0,113,148,585
3,78486,4184.0,11.5,162,114,870
24,74458,3701.0,11.5,24,263,810
4,69898,2607.0,7.0,41,75,422
11,78463,1770.0,6.5,41,152,428
28,66606,3862.0,10.5,50,140,714
18,65100,1432.0,10.0,234,186,939
25,65335,2092.0,9.5,229,161,755
7,70694,467.0,4.5,100,48,260
12,76699,1931.0,8.5,107,230,682
26,73187,2414.0,11.0,4,249,905
21,73628,3090.0,9.5,68,107,655
13,78500,1754.0,6.0,211,113,358
10,70594,1400.0,5.5,113,90,329
19,67669,1127.0,7.0,164,161,538
11,73851,1593.0,7.5,107,113,603
4,72409,1658.0,6.0,162,237,279
12,73867,8352.0,18.5,87,162,1051
10,67820,805.0,4.0,238,239,153
21,66035,2124.0,10.0,234,100,894
5,65317,1561.0,11.5,170,48,1055
19,68251,4120.0,17.5,68,237,1640
17,78556,644.0,3.5,170,233,167
11,66741,1497.0,5.5,234,68,310
25,70075,3347.0,9.5,141,143,599
25,67835,1545.0,6.5,238,239,423
10,77375,1609.0,5.5,137,229,328
3,66237,11845.0,26.5,87,239,1737
12,64815,5955.0,19.5,151,162,1675
7,64991,2639.0,12.5,170,246,1148
12,76722,805.0,5.5,170,233,336
18,71673,1609.0,6.5,229,237,481
6,75377,563.0,4.5,230,161,245
7,66796,3267.0,13.5,161,107,1196
13,70210,4168.0,14.0,229,239,1114
20,71748,1239.0,5.5,142,48,345
5,65705,2575.0,14.0,164,142,1281
24,73522,4184.0,11.5,237,234,822
19,67749,4361.0,13.5,162,68,1129
18,66457,1609.0,6.0,238,239,362
12,71210,7725.0,17.5,170,87,1035
19,68804,5665.0,17.0,166,262,1330
13,69404,3267.0,8.5,144,68,534
6,77976,3251.0,9.0,229,262,536
18,68792,837.0,5.5,237,141,366
18,67207,2253.0,9.0,164,113,747
27,76111,4216.0,14.0,163,262,1196
20,76784,3476.0,11.0,246,113,861
10,65890,917.0,5.5,234,137,384
11,74914,2462.0,7.5,166,74,464
19,71153,1883.0,8.5,163,237,668
5,67255,2301.0,7.0,263,141,477
13,65687,8851.0,22.5,238,125,1860
18,68984,2736.0,11.0,162,233,1009
10,79132,2494.0,9.0,13,87,653
6,69978,2285.0,8.0,246,170,564
19,73266,1851.0,6.5,234,114,408
20,76573,2881.0,10.5,162,90,889
14,72924,1078.0,4.5,249,90,191
4,66231,966.0,4.5,262,140,194
19,71523,2655.0,10.0,113,100,812
5,69818,1143.0,5.5,137,162,312
18,68044,2897.0,18.0,186,48,1835
12,73005,1754.0,7.0,162,100,489
14,68754,1127.0,6.5,170,186,466
20,70401,2189.0,11.0,142,237,983
19,72604,3879.0,10.5,263,142,763
17,78860,2527.0,7.5,236,238,481
7,69355,1497.0,6.0,161,141,335
13,71521,5681.0,13.0,262,137,655
12,65239,2511.0,9.5,234,79,752
14,68264,1979.0,9.0,158,211,736
5,68924,3380.0,10.0,229,43,645
25,65455,2639.0,11.5,230,141,1047
5,71787,1287.0,5.5,263,141,283
26,75143,3251.0,11.5,90,170,851
14,72424,1899.0,8.0,170,234,586
25,66264,2414.0,7.5,48,142,437
4,77509,16608.0,29.0,87,42,1082
6,65286,1931.0,9.0,263,238,753
13,73601,2704.0,8.5,162,236,571
25,67096,595.0,4.5,229,162,220
13,70913,5375.0,13.0,140,224,709
27,78365,885.0,4.5,161,233,241
10,73339,4200.0,13.0,246,79,1049
6,76817,4345.0,10.5,13,246,616
3,70670,1513.0,5.5,161,100,308
7,71053,1465.0,7.0,233,230,519
6,74582,1609.0,6.5,234,79,462
7,66319,1931.0,7.5,48,161,556
13,78401,3492.0,10.0,100,143,619
21,77896,4828.0,11.5,186,148,1645
28,73861,6598.0,18.5,230,114,1537
6,72955,1931.0,10.0,211,148,869
17,68611,4571.0,13.0,186,45,1018
14,71706,2478.0,7.0,162,140,417
20,66214,9978.0,22.5,246,166,1720
19,66037,1899.0,8.5,239,48,643
7,67700,5955.0,15.0,239,68,1068
24,69281,13358.0,28.0,141,13,1706
12,70796,2414.0,8.5,170,114,618
10,67386,5102.0,15.0,161,125,1247
12,78298,1883.0,8.0,79,234,607
20,70005,7242.0,20.0,114,236,1556
20,70747,2092.0,7.0,144,107,501
26,72832,1979.0,7.0,100,43,484
27,77196,2253.0,8.0,231,158,547
6,68454,3492.0,9.5,246,249,616
7,68880,4313.0,12.5,161,114,950
5,76520,9672.0,20.5,230,88,1163
6,78411,6099.0,15.0,113,140,1082
25,73050,2253.0,7.5,161,163,532
27,75445,3219.0,9.0,233,79,624
6,76220,2494.0,9.5,234,233,723
28,66192,3058.0,12.5,230,239,1055
25,77265,3203.0,8.5,141,236,474
21,69110,3154.0,10.0,87,4,791
5,70349,3058.0,14.5,170,246,1327
5,71209,4619.0,14.0,211,230,1156
19,73899,1143.0,5.0,244,243,232
7,70319,6936.0,15.0,125,143,903
11,67325,1239.0,6.5,164,68,459
26,67795,4104.0,13.5,161,114,1137
12,77656,1191.0,5.5,233,170,328
21,76128,2092.0,8.5,233,48,652
25,69824,1658.0,8.0,144,79,597
21,73186,2092.0,9.0,237,236,695
21,71808,5295.0,13.0,88,4,734
18,77029,966.0,5.0,233,137,303
19,72147,644.0,4.5,107,224,207
6,70707,3026.0,10.0,229,164,760
25,75234,2639.0,8.0,234,79,515
24,70368,2253.0,7.0,161,107,435
26,70983,708.0,4.0,161,162,224
11,65066,2157.0,10.0,161,237,882
12,68745,3991.0,15.0,162,79,1366
4,70964,2414.0,8.0,141,163,554
4,77380,5456.0,13.5,164,4,931
14,76665,2253.0,8.5,166,41,632
6,67594,1835.0,6.5,238,142,398
18,75589,2575.0,8.0,163,236,472
6,64891,966.0,5.5,237,140,317
21,75369,1191.0,5.5,234,186,380
12,65906,1448.0,5.5,68,249,329
20,75880,2414.0,8.5,114,68,648
28,65117,5472.0,14.5,24,163,1166
21,65484,2205.0,9.5,161,233,778
28,77310,1770.0,7.5,234,170,499
25,69588,4989.0,14.0,151,48,1012
19,77476,4345.0,11.5,239,68,794
6,69023,1609.0,10.0,170,48,850
27,69145,2076.0,7.0,231,144,480
4,76246,1609.0,6.5,79,249,421
3,75082,6534.0,14.5,162,151,907
26,74434,1143.0,5.5,230,186,352
10,70284,4908.0,15.0,163,113,1312
11,65609,1127.0,6.5,164,230,465
27,69504,1384.0,7.0,107,90,530
27,73144,4039.0,11.5,230,238,836
19,74738,966.0,4.5,142,230,244
4,76785,2028.0,6.5,48,186,340
24,76121,7644.0,18.0,13,142,1135
19,70600,2189.0,11.0,234,68,927
21,70082,3750.0,16.5,231,90,1480
6,68160,3203.0,10.5,229,186,830
10,75157,4748.0,13.0,170,263,885
10,71329,1207.0,6.0,161,170,379
3,69459,1143.0,4.5,229,140,169
21,69815,2816.0,10.0,263,239,727
21,76211,2430.0,7.5,237,236,461
11,70873,1754.0,8.0,141,161,613
21,78234,4023.0,12.0,237,107,906
14,69635,4039.0,13.5,141,107,1129
26,77811,1159.0,4.5,234,90,220
12,74111,1625.0,7.0,113,234,500
6,76983,1642.0,6.0,170,107,344
18,74699,2575.0,8.0,100,143,466
14,72110,5681.0,13.5,100,151,864
12,66402,3154.0,14.5,231,234,1283
